Gene.symbol,ID_REF,GSM1057835,GSM1057836,GSM1057837,GSM1057838,GSM1057839,GSM1057840,GSM1057841,GSM1057842,GSM1057843,GSM1057844,GSM1057845,GSM1057846,GSM1057847,GSM1057848,GSM1057849,GSM1057850,GSM1057851,GSM1057852,GSM1057853,GSM1057854,GSM1057855,GSM1057856,GSM1057857,GSM1057858,GSM1057859,GSM1057860,GSM1057861,GSM1057862,GSM1057863,GSM1057864,GSM1057865,GSM1057866,GSM1057867,GSM1057868,GSM1057869,GSM1057870,GSM1057871,GSM1057872,GSM1057873,GSM1057874,GSM1057875,GSM1057876,GSM1057877,GSM1057878,GSM1057879,GSM1057880,GSM1057881,GSM1057882,GSM1057883,GSM1057884,GSM1057885,GSM1057886,GSM1057887,GSM1057888,GSM1057889,GSM1057890,GSM1057891,GSM1057892,GSM1057893,GSM1057894,GSM1057895,GSM1057896,GSM1057897,GSM1057898,GSM1057899,GSM1057900,GSM1057901,GSM1057902,GSM1057903,GSM1057904,GSM1057905,GSM1057906,GSM1057907,GSM1057908,GSM1057909,GSM1057910,GSM1057911,GSM1057912,GSM1057913,GSM1057914,GSM1057915,GSM1057916,GSM1057917,GSM1057918,GSM1057919,GSM1057920,GSM1057921,GSM1057922,GSM1057923,GSM1057924,GSM1057925,GSM1057926,GSM1057927,GSM1057928,GSM1057929,GSM1057930,GSM1057931,GSM1057932,GSM1057933,GSM1057934,GSM1057935,GSM1057936,GSM1057937,GSM1057938,GSM1057939,GSM1057940,GSM1057941,GSM1057942,adj.P.Val,P.Value,t,B,logFC,Gene.title
RYBP,201845_s_at,0.842964343454664,0.8077655358956949,0.8204856281665213,0.87383411349956,0.8368604619266856,0.8865045948430356,0.766708300199236,0.8678631835932028,0.8317762965045092,0.8639768852687765,0.4508412234211142,0.7551690404039758,0.7399130222090435,0.8077747315543363,0.8287254926814602,0.811766077009534,0.8339365248029996,0.6859880352070357,0.8849288150327501,0.8834011540654658,0.8631182460681173,0.862907347621965,0.7357733083583347,0.8208779303699618,0.8458020340536657,0.8659648579394369,0.836732005804406,0.8311166782981054,0.4674791036407589,0.8410741339952186,0.900523981221755,0.8098402567130952,0.8952721495330659,0.8906967992939353,0.8066380025513691,0.8578282979138292,0.829857547093358,0.7927359484506346,0.8617426636017413,0.8231880645387839,0.8538649948259772,0.6749073535986556,0.8643441942824392,0.9183639453701218,0.8320222540401347,0.8739092854206831,0.7844597903768964,0.8634217756467231,0.837247111170917,0.792949645165623,0.882069833547328,0.8047911814897714,0.8775564841188611,0.8328665224923361,0.8733173152411804,0.8900934980483318,0.8953811606589231,0.7701129731008535,0.888711981859075,0.8858654749218672,0.9044946807117672,0.8467370924487487,0.848586213113652,0.6458028466049964,0.7797110824227584,0.8036065478259382,0.7546824759394971,0.8212243313080784,0.8198378916951955,0.7237776825569792,0.907586672084014,0.8178736671113745,0.7957128426109192,0.7999728967867873,0.8747788175300556,0.7536317663717303,0.8544070897329528,0.8442212141753893,0.8022980826455821,0.3786046055027952,0.8600079797071694,0.8122001973715386,0.8179138142741704,0.7020743320850227,0.8030942023770252,0.7926084743894068,0.7815299093076999,0.936760777739582,0.8142943618772499,0.7604265240210347,0.8652650883142214,0.8291044588026049,0.8253316238691291,0.868682184304493,0.7602476982832793,0.7512721625208213,0.7369789257732515,0.7059578864189718,0.8587177928494807,0.9540154788537116,0.929991298316948,0.8959196778630629,0.879897412839781,0.8609884414290486,0.9500904913370684,0.9331714561741592,0.9114770588505464,0.9246186726015988,0.0205,0.000413,3.6439519,-0.12808,1.1605857,RING1 and YY1 binding protein
FAM3C,201889_at,0.6333208654481383,0.5643697429291332,0.5582909064960839,0.6534002422342727,0.6619175377798617,0.5396803252783081,0.6925917496960158,0.5843409684803539,0.5697694385409194,0.692915409015871,0.0704688439927851,0.6879121464929928,0.6506848549378543,0.4891985395038036,0.4784524857961637,0.7142505070506315,0.6423046722632588,0.4986174738469083,0.6563593124447764,0.6873259461591625,0.6089964537074534,0.4359931564129253,0.4909243071963482,0.5808565380058384,0.502483504607558,0.5885982172904148,0.3611470108481055,0.6329610155437397,0.2473505007474538,0.5403913120254212,0.6790250687469449,0.571869262538436,0.6807710920240299,0.6059687553614939,0.5758673713023509,0.6777163944779313,0.6763614147198665,0.7131685660128895,0.6452020188639667,0.8347460126967587,0.8063340467650684,0.4024686815109488,0.4946274247877428,0.616559213315032,0.4236693113859341,0.4081632653061224,0.5777348784101036,0.6067237990635539,0.4367735010723576,0.5321621190548184,0.6021318392064284,0.5270431136605024,0.5622913867684556,0.4792064047569695,0.5178753986942395,0.4868018104934268,0.5137891854548892,0.4916772633423237,0.5805327066534537,0.5662112305770021,0.7293802744301243,0.6084919986760776,0.5602442669438472,0.3282056415802148,0.542956103666365,0.5557899477479903,0.5630903487955728,0.5475178619974499,0.529622058496416,0.5598102432450035,0.7571697285945346,0.4978598083596156,0.522328842889869,0.478654350887436,0.4401061263463497,0.6009058274800093,0.5793157895423013,0.593117037063548,0.45474962414332,0.4181384244679601,0.5610780058350855,0.5870694368919614,0.5057011884903745,0.5510204081632653,0.6577236575200915,0.5649014913148793,0.5348756649088519,0.5516980818011755,0.6504612008954811,0.4610574261342113,0.3206022339085728,0.6239388162794528,0.4477680989424424,0.4902795455887428,0.3497984713065102,0.5138175572419252,0.6041808081654103,0.5151544830195197,0.5712853189031123,0.738522976264282,0.647274821858247,0.6801718069110496,0.5667575967265253,0.3429788863534358,0.8048626633997017,0.8182164998192214,0.7528076009991451,0.7549228576125222,0.016,0.000271,3.7644344,0.252266,1.3670287,family with sequence similarity 3 member C
CTDSPL,201904_s_at,0.180626219997228,0.13372310733407,0.146567498383179,0.1891684820608634,0.1467920695050681,0.5196586906005268,0.1240546227407584,0.3557384622031045,0.2475236399638737,0.2703627216902086,0.475010142629333,0.3722668883304163,0.7062653249155273,0.7542737376472471,0.3736402126532565,0.210440502463823,0.6254511758089983,0.2683904589388351,0.2738007449801677,0.3889031145483614,0.3768294045016748,0.3337765575208387,0.1194231295899534,0.4263308086354986,0.4425904622045678,0.5227905412765148,0.2081676216688321,0.4343499017164725,0.0630858475825774,0.5345270483411269,0.2987552648947743,0.4098943294276087,0.6793604337380036,0.8757006129562892,0.8488423083081845,0.1398646187395443,0.4376482760032003,0.8614874345647302,0.7815598703154929,0.7868519656332141,0.5465389047502887,0.8440290441150151,0.1320828144108606,0.7968793105250257,0.0670490187654868,0.2425974806654309,0.458639171348728,0.1637114196063416,0.1856922496716772,0.2655405086861713,0.1447332935805768,0.3419021570351212,0.1012350944214892,0.7980255822516376,0.4808577039302803,0.2059339192573615,0.2451672173971468,0.1291440632994434,0.1130081002410587,0.2591425510762373,0.0939305571118173,0.2676762191920162,0.4630213758205913,0.2440000558168211,0.205872999377298,0.1115779504947717,0.1545958347602369,0.1129863249778647,0.5482519414244345,0.6049201938426193,0.4703565318249766,0.5013150147150279,0.5468283787073505,0.1035681261019625,0.320573413566884,0.2542648201986808,0.1324117153559469,0.2123389706848257,0.1514856320712995,0.2535434714770512,0.2211243952474134,0.0399248433437781,0.2002007104546303,0.1755098283769502,0.1307971346128873,0.2097318066864304,0.2129390280700817,0.1148377346774459,0.0924182008818721,0.2307867219561566,0.20599069548689,0.1658368712158138,0.2272716572108617,0.1821346816342913,0.1077379915187431,0.212154068842649,0.1811788490125632,0.0757330353632571,0.6430209276761877,0.2589061889312587,0.2095507964378838,0.4979594242734423,0.0626860057893181,0.5324555076173078,0.7730919192249534,0.7108954209303054,0.7614902001572517,0.7149834302295953,0.032,0.000837,3.4357821,-0.762503,2.8553195,CTD small phosphatase like
CDK2AP1,201938_at,0.7741841211922538,0.8685299054015545,0.9025791669634988,0.902895814442289,0.9059477458705582,0.8618520250407187,0.8547607314507822,0.9216084490308551,0.9071697698711044,0.829307918538586,0.9253868845753612,0.9033369695255138,0.8454114082806665,0.906386208025832,0.8365840061072096,0.8925927700815759,0.9421893143062068,0.9419976878864632,0.959638511071167,0.9516669776937172,0.9390102477822266,0.9521780448699498,0.9616118333360812,0.9544846153324116,0.9624784813371496,0.9517291177477722,0.9219080428669,0.93190660593065,0.9479720266786372,0.9539521619376258,0.9408915874710296,0.9298487016684424,0.978324708679718,0.9225264529008694,0.963873354357389,0.9734551402069322,0.9802631794676598,0.9657400367490376,0.9560984807603088,0.9675567667746396,0.9756302288749484,0.9351407676357216,0.958183878911106,0.9611989735229504,0.8986737225086776,0.943076481754856,0.9525711668904312,0.9604682873911118,0.9381145120476854,0.9369560329787996,0.9657396907821584,0.9706406047018824,0.9625012559602024,0.9511174607168718,0.7978637876872665,0.9471939697582932,0.8780397929144772,0.9284124346802984,0.9606478688266432,0.8493413365210799,0.9644564870456503,0.933196751060942,0.97988967539248,0.9467911043756726,0.8708226929429138,0.9168897819931966,0.9301371654609428,0.9065675959971214,0.9310955664772904,0.9203897526878946,0.9617883536143728,0.926236227770521,0.9409241544784954,0.92713327097336,0.9646798194079856,0.9146131838994924,0.9192204956996824,0.9302155411923247,0.9484790279906442,0.9321104597843196,0.8014039123043186,0.9395432379677152,0.950672607400238,0.9205879870969618,0.8189098210165204,0.9080339847413086,0.9400627263198924,0.9347581377105796,0.9435983696429748,0.9659314437461568,0.9109215401538608,0.9487194106589084,0.8620156363819984,0.9501641002514518,0.9062794147142256,0.8515616943853507,0.9659737463986456,0.9531870798307832,0.9576142617450206,0.955933848447786,0.9387702694230958,0.9552620130814145,0.8967381043743444,0.8311595755131311,0.974229090480625,0.972091375591156,0.9747342569820112,0.968930297310676,0.0313,0.000798,3.4501875,-0.719548,1.2108264,cyclin dependent kinase 2 associated protein 1
CPD,201942_s_at,0.0174604904465637,0.5147967813056238,0.8182218826194431,0.6617639643168383,0.6414991382055033,0.4567139262086134,0.3807819697545694,0.634408010452222,0.6083032292742648,0.7304555800817455,0.7589535852112719,0.6370891648956519,0.4849022506431329,0.6552472715855202,0.3986409332612665,0.5306122448979591,0.4090362320110383,0.7650500472923046,0.5295826122356821,0.7473552674100503,0.6389761410178081,0.5885015824147485,0.391907533179222,0.2256562168992903,0.1702975509590928,0.6530612244897959,0.5465687335071948,0.6969223448158705,0.7796777261576552,0.151502786570249,0.6254165653628257,0.6674416438446619,0.2244897959183673,0.4161050180056665,0.4696466331102175,0.3385595295364646,0.2778305296151978,0.5114822739962496,0.2692076240845907,0.5659071044190302,0.2454211996250323,0.6248612627184507,0.4769825630948119,0.2134124958696259,0.417563655976098,0.0280268944934269,0.6042693361377011,0.480309162859991,0.3688130828202248,0.7501622064843646,0.4692604721275236,0.4905689220287524,0.570864469512024,0.5424800358533615,0.4127570430206962,0.3222762985090371,0.3440362537291047,0.6819744514054485,0.3691353517997268,0.4121545363485609,0.8540290553390201,0.7308667527821228,0.0914553997284892,0.5863206017683166,0.6166523099384058,0.5541880509010113,0.6395675696894816,0.7300545961855034,0.5747474086071931,0.4242687681240493,0.164864246370641,0.4470461444391349,0.7326033351757073,0.462981584335189,0.5585403194478632,0.7167693926176599,0.6127030575589015,0.5718093538574037,0.5773210847283684,0.8612757334622837,0.6313299997825186,0.5559570527525579,0.6413245445740862,0.8216689360021333,0.6700507390591006,0.7378877242338443,0.7212170272107491,0.6169524277093046,0.5234165019220008,0.3542263270810673,0.2816238342368354,0.7253946602610182,0.822609557942404,0.1193987908935483,0.7963777465650229,0.6569167101989322,0.3701438013612582,0.4918203546153472,0.5256219268910437,0.6224729508034577,0.4690031837517882,0.5471563384953353,0.3616759119925012,0.305662798847494,0.248915197603881,0.3851921717887923,0.1785817293518878,0.0515845409983112,0.035,0.000958,-3.3948627,-0.883736,-2.3049714,carboxypeptidase D
ATP6V1A,201971_s_at,0.4570464279697437,0.4111723030661155,0.6740502493389089,0.6445192243341633,0.3602362169793519,0.6905254167805643,0.5988213575671408,0.65850455018858,0.6807428400160633,0.5446278038260756,0.7356658003773899,0.5389127858709726,0.6418621292952749,0.6699585156218196,0.589462453431855,0.6886688584089244,0.5981669311947034,0.7093273849380223,0.496566004528972,0.8134384164419132,0.7829323420257586,0.7593215532711597,0.6164769817424018,0.7235398008385715,0.6648518680188225,0.7521384114234794,0.5927604510150218,0.6696581874506519,0.4193212389039463,0.608452024243296,0.7340203887071085,0.8142218617674568,0.7030234372162661,0.6670656772846858,0.6943313601654452,0.7090642063463506,0.6860685304058353,0.6845259323979128,0.6638694406828239,0.5897775019427466,0.459789839306629,0.7371268041750146,0.6389267731539738,0.7093010340711258,0.7251148422043924,0.7032608983177899,0.7206919387291351,0.7708592637744549,0.8040506500907213,0.7334868142685067,0.6664369138517445,0.6910519606772166,0.6992869232440662,0.6731774927667901,0.7972778876157877,0.6761593597689188,0.76306685661628,0.8125311245008994,0.6411784264587818,0.6766327600092347,0.7560049668383292,0.6342633681501995,0.6788528547993165,0.7214891289423073,0.7325745477308021,0.6180166068038871,0.8097222507140182,0.7809219739725277,0.6368432079130972,0.5342246348043409,0.5583620474565496,0.7001973932520827,0.7832511500780289,0.659688736835448,0.6798970316233219,0.6064476768403014,0.6509381526490151,0.8434884710903856,0.7744494039553008,0.6760625752807097,0.8680784450986218,0.7197947906991928,0.7898545780184408,0.6833568996384117,0.6806129517793423,0.8358279374512011,0.5149344832731896,0.7673569390856531,0.6277551082514466,0.6623756983140773,0.7327261160891368,0.6086321737267871,0.740432638689948,0.6587999655173122,0.6933510834088774,0.7980474358902907,0.7440104644968095,0.8411991641409606,0.5238354773667083,0.5614434803659555,0.438786465702081,0.5810545536173943,0.2524346023722602,0.1646548814577907,0.5988146233362669,0.6780690781927953,0.5154932402245428,0.0913897362464246,0.0259,0.000587,-3.5410223,-0.445426,-1.423074,ATPase H+ transporting V1 subunit A
KIF5B,201992_s_at,0.516541459795109,0.7059425344439609,0.7020154246799077,0.6661755870194853,0.6261514607320655,0.8026244197498573,0.6446170282325262,0.7195425249534924,0.6246442665075498,0.6787512626635674,0.6315564582667853,0.7117219625823946,0.3856388925536924,0.7619768154365073,0.5260944690848498,0.720282820945761,0.4630134904767887,0.8262936327741818,0.6922688223527864,0.6688081183406461,0.7020216711297573,0.665811883011448,0.4605877543621152,0.6178994855250896,0.6376909694910954,0.70212575363602,0.5883603581756437,0.5657273458575477,0.6787281651342868,0.6752442877697359,0.7648464882032348,0.676603489742493,0.69829725038019,0.678708696984759,0.6487845737685567,0.7532986046681309,0.7597075684765643,0.720883757556681,0.7632893635287962,0.6952761080773326,0.6332892315533457,0.7517335115038064,0.5939381217183689,0.6249824623168738,0.6259895391746526,0.535467635192554,0.6094420971281463,0.6280748412074445,0.4196706619435889,0.5945317225075732,0.5360435903679996,0.637040089632668,0.5489294347270854,0.7354340151405693,0.6843465038663873,0.6599553365644647,0.7102759998918625,0.5511329006883101,0.53521047636113,0.62593254740841,0.6840336232278441,0.7328812231032975,0.451738383633523,0.5036146949199122,0.5607643414774149,0.6620526891475245,0.656756625541322,0.6550509123415378,0.6503685028781709,0.5693561670898672,0.6963855702451706,0.6840558713162754,0.7137827760911574,0.6085484928093821,0.4477338534410381,0.6848680011742017,0.6002660983089757,0.6305545856507363,0.6509016907571492,0.7756515744586604,0.6857470200965973,0.69104373498012,0.6537109101213958,0.7728807033890485,0.619921442003923,0.4844981708143168,0.6383816928301405,0.6813624617944859,0.6129086442753671,0.6219315135865298,0.6530909231090349,0.7278859278398644,0.5694515637724881,0.6728232692134528,0.6420987972500253,0.7166458387085484,0.4905123255904309,0.7272089296415324,0.6675854425179207,0.6356340483369199,0.6421013988016595,0.6704103145929472,0.3279837798502276,0.3902416072660156,0.4925497452950029,0.6205395351787497,0.3137923891962186,0.3590210726010443,0.00304,1.93e-05,-4.4682612,2.653161,-1.1801035,kinesin family member 5B
BIRC5,202095_s_at,0.5287307022453555,0.5064619545290389,0.7242307207024052,0.5067891377026705,0.6685373786700631,0.6988346569498759,0.4764667156157975,0.3783083914936913,0.6038939762366681,0.3584100831256139,0.2151967226684528,0.4590831391646879,0.7541054090297389,0.6462491599040837,0.6481207736600513,0.5149592331722768,0.7104475005710572,0.6155434875389624,0.6191908844331411,0.6520498074633282,0.6764214294292885,0.540342245826474,0.7486533902386552,0.5583137973132561,0.5932258416455833,0.682839488299089,0.5301809562550731,0.491901518870566,0.6537209848537563,0.5325727689269407,0.635533242083502,0.6565202223985203,0.749699068981343,0.8753654633687271,0.4685092365021154,0.7547902430373207,0.7648691077607286,0.6869003221372783,0.7412258677149809,0.6576470861103146,0.803071273940008,0.5821730274107506,0.6477134308316091,0.7802197834854707,0.6217137134796606,0.530125431229929,0.519996583594317,0.6812088321207056,0.656510761106977,0.7358700565175443,0.6741570687302793,0.4204106492550533,0.5728152158757688,0.7678527627763075,0.9118661619398488,0.6523204322522398,0.9116380589555972,0.6476651995769016,0.6822407094026798,0.5815549502588238,0.5413583364928616,0.5678777039632222,0.5929569271183931,0.7146403114253925,0.6867038286735839,0.6792969271415261,0.7024150189062505,0.7816217132027592,0.7106914697807895,0.5953996835809858,0.6604473943126703,0.7814083323196157,0.6656460548675572,0.7466479875644244,0.4407520634886538,0.7731697479890137,0.5039248517564253,0.7674365225294635,0.6638098414689416,0.6512233055921112,0.868204738200993,0.833878561862644,0.6104425970709475,0.6836454196570424,0.7591182190514967,0.6366990951759091,0.6480346117059395,0.6569484219062997,0.6497504194402517,0.5754132334765594,0.6400283330547248,0.8017160846624137,0.7984178768790263,0.5738067109519086,0.5028220863078269,0.8099546105684594,0.6415757594596542,0.6274457729064448,0.7269977369653534,0.3648272560190178,0.6430447295423721,0.7382520536109245,0.6007374327517977,0.4029144493513819,0.8367994908736793,0.8054628939450672,0.8248244584839478,0.891065839311696,0.0372,0.00106,3.3638429,-0.974865,1.3108991,baculoviral IAP repeat containing 5
NEDD9,202150_s_at,0.3262156074746472,0.2547897732440868,0.5584653121102612,0.3163137513137479,0.5016022778107884,0.5018146373175169,0.2621028998135196,0.4448277190882028,0.4622787805971228,0.6860170402153747,0.4369950084191521,0.3818162494450742,0.4419949414430163,0.702742093392272,0.4740202426476693,0.3101355974908084,0.4679428770803782,0.7428230024123393,0.3999449258691122,0.6480703959648032,0.5822284717743955,0.5567526517511777,0.1656356529027168,0.4371816600588719,0.4566768324935324,0.6277261906770216,0.5531859210808284,0.3957653006565478,0.3832076131531474,0.384865431563504,0.4970455925773066,0.6131355722956892,0.4669398012335647,0.4700136482239009,0.3399562332595387,0.5738646854176622,0.6639139839228316,0.4864391471619927,0.2296159424902272,0.474545337500231,0.515800536599414,0.5663912052679112,0.4604849959880403,0.6594851536021598,0.6096648202360458,0.1778873374408766,0.2966971662656692,0.3674630648577322,0.3422935468278199,0.4575720441244801,0.2707644506923543,0.412314017018669,0.262382957949721,0.5472470970692752,0.6061100148933248,0.5931164463708747,0.3948917047654414,0.408635881594986,0.3981030150364312,0.4141842475759559,0.2363405933142607,0.5325950315667106,0.6044611192380263,0.3365052099440019,0.6238425313186694,0.4737914945614065,0.4217562502345508,0.566356884405607,0.5605276541847147,0.6324565608113267,0.6772968551799581,0.476494901616946,0.6577568615925038,0.4935250292367953,0.5746497369883027,0.5345884675353307,0.6478436325675349,0.4987959616225227,0.4424899611295892,0.5508085983456806,0.5934279682728464,0.5037386675460205,0.4522792186397861,0.4888256770066468,0.4535620563383495,0.5750300817871081,0.6340135939796787,0.4939499908040665,0.2156376283857077,0.1762248914414656,0.4776984706043427,0.4305565521254129,0.4848064179389492,0.5201841611437332,0.4533620119074376,0.6184094048177741,0.4987317492247867,0.2737633352345122,0.3255057051535397,0.1133051865590752,0.3020353217694875,0.3616208977858815,0.4319132922053343,0.3425269956272897,0.3551971180368252,0.1234547712701344,0.1486119855401392,0.3332222223580331,0.0141,0.000221,-3.8210518,0.434243,-1.738777,"neural precursor cell expressed, developmentally down-regulated 9"
CUL4B,202213_s_at,0.7565513238184106,0.7740702025210049,0.7067026387033988,0.7268557837385639,0.642671223241414,0.826832393434982,0.754810232362781,0.836730111059809,0.7509361426316787,0.6493602324642346,0.7033642213670934,0.6969792120543402,0.6679536186194887,0.7571687967427821,0.6166926061170845,0.7715345485555648,0.7024362272586884,0.6051963388604414,0.5746721415037376,0.824620987948195,0.6398411471925834,0.5926415698768912,0.664394607405893,0.6106138382851872,0.643977644796697,0.577818553872798,0.5939571759030098,0.7916805926787704,0.7048039589004346,0.6057053834933154,0.7421103845408715,0.7401115324405976,0.7499920571731065,0.5801241419296059,0.8207761068694209,0.7950580897003116,0.786801820881326,0.6415308952965038,0.7309317049413289,0.6869192059845107,0.7453116064767492,0.760284635900287,0.72272667194024,0.7710767841097584,0.6727922262889006,0.431196801842576,0.5757347939622531,0.5527249660329338,0.6321916915124371,0.5728718462443769,0.7560880219172132,0.8162930872439222,0.4091817122907428,0.6617051207603688,0.5817007737549533,0.7080955234101589,0.6387786679270451,0.7728780425368541,0.7484863384857962,0.7062471878608095,0.8092157150774192,0.7253531219443473,0.7335184654860049,0.7180251921283831,0.6671155357738487,0.6838977328610127,0.6503538240207547,0.6699641454085459,0.7771656424221632,0.204912164866418,0.6839454621691727,0.7267163676031184,0.6017237275133739,0.5862211879978422,0.5829184269903773,0.6255673677506983,0.6347637765713127,0.7357608752905773,0.6373590394102835,0.7252250890024325,0.626036753063833,0.6485896387545393,0.8027633923824504,0.7125468740143711,0.6396568719928687,0.6570269253508881,0.6922202529297945,0.773581222861687,0.5688138115322735,0.7294121097824479,0.7448224444435373,0.6935128461615535,0.6282695615784492,0.6886284324836325,0.7664787942172535,0.4712022984620732,0.6770149697814525,0.5562163378464801,0.4835417245050445,0.7278720905498521,0.6287601822625675,0.7896091680645142,0.5417855021570812,0.6883874005525811,0.6339540243504083,0.7255288506184506,0.3412058309830137,0.237258736101063,0.0178,0.000321,-3.7160229,0.0983,-1.2299056,cullin 4B
SHFM1,202276_at,0.8589824545945468,0.8114733352024357,0.852757206894978,0.8260184106906727,0.8795958964877852,0.824187177958807,0.8539690335692537,0.8565949688654193,0.8985403291305014,0.8365017220468526,0.8789964468617948,0.9015908072606044,0.9101325477828944,0.8960920157010333,0.836562840133841,0.8996644312276081,0.8790319820435452,0.8428926555924536,0.758580001814193,0.8664116986839953,0.8485480574270401,0.8129419510652223,0.8610391765521613,0.8339221685925148,0.8811924959126273,0.8763715738328975,0.8863251602793739,0.8518556902374289,0.88615081155264,0.8163863095774617,0.8620325234263708,0.8088072291516851,0.9215272902961816,0.9042458376465364,0.8474002359730988,0.8574347076222361,0.9139204427505692,0.8761728157320888,0.9259315465741746,0.8817977209709513,0.9215631313392229,0.8554657413501979,0.8991579073043148,0.932476637335178,0.7632562140776092,0.8529468601895458,0.8447435788894959,0.910224260586923,0.8132387054501524,0.8059896294659602,0.8224960281180782,0.8581446717852698,0.7991286422655486,0.8906570876741298,0.884223594050941,0.8273794637299868,0.9025694640744552,0.858070586392565,0.8298455847219479,0.914856117676683,0.8500531193347387,0.7844219373165433,0.8634224277897419,0.8842062530179261,0.8480547291881609,0.8979135202301503,0.9017050908266636,0.9073175489279712,0.9015714473547488,0.6537287833766438,0.8291386171145447,0.9254878299358028,0.8278756020120788,0.8391607528019704,0.922480628379888,0.8611382723995421,0.8498544103134038,0.9140905117370458,0.8445181474280238,0.8194944888890361,0.8699861296956597,0.858560566633271,0.9337197762047283,0.8973008216310872,0.9105067057619096,0.8954670939578686,0.8062621052072642,0.873237466619762,0.8770112971077981,0.8864410839761585,0.8591127443064057,0.9314342339541458,0.8470145181291332,0.8720894403379555,0.8312704194442905,0.90417739733003,0.8731322177580352,0.838779713040783,0.8597206661565129,0.9104935164137732,0.8542246971746812,0.8891684308955473,0.7731448339027164,0.7197105940604451,0.939033467691702,0.8997015997663598,0.9460304982500454,0.960631219254128,0.00228,1.3e-05,4.5683094,3.01753,1.009777,split hand/foot malformation (ectrodactyly) type 1
NDUFA1,202298_at,0.923040848092522,0.85794160289631,0.9306177368354216,0.9191492086963176,0.9502148339433516,0.9252543987688636,0.9031228238315502,0.8869162877869645,0.9300129605998096,0.870929043629954,0.9478453393342622,0.9057956493425656,0.9610324385419868,0.960515087445288,0.8860725088667823,0.9391864882826464,0.9607488027047928,0.953319672557172,0.9398762275843364,0.9657647811488222,0.9585828068320544,0.9509154836576702,0.94335358899576,0.8915473395854896,0.9346837090889134,0.9598177995906578,0.9423100609063746,0.906904095734048,0.946440179959039,0.9304724348713302,0.9297364361549452,0.9511950216874392,0.9654438608612422,0.96588210736041,0.9594648369394378,0.945692959014676,0.9559927060669146,0.9308109703583088,0.9242856845620206,0.9268303964519864,0.9595823105043004,0.9272525478973612,0.9192027937314152,0.9516577632645212,0.928366719096843,0.8989957055339498,0.9451568601197972,0.9688074278815664,0.9298785835234928,0.9629074702743669,0.91640255642957,0.935731356602102,0.875494697988087,0.955053797507501,0.9459203241508198,0.9410269509257712,0.954115609165023,0.9200240420233988,0.9239697173807132,0.9506997170160524,0.9041862058740616,0.9310295144215944,0.9102025657042258,0.9692377152447468,0.9495371355646034,0.9503607740654044,0.9552022898039908,0.9697967513694474,0.9599074072355468,0.9483268573057636,0.9438838330682884,0.9379223575568932,0.9238548970661624,0.9287046011600578,0.9597713342996298,0.94558807054093,0.9563000963051944,0.969125100662044,0.9464419170773212,0.9211583733530784,0.9416429570038132,0.9581485714275222,0.9459537641614244,0.9480485192330496,0.9613098785566409,0.9428020376705348,0.955824608772348,0.9577968173235384,0.960386557360566,0.953884649388918,0.9097465516386812,0.966315963102016,0.9341737281215564,0.9362330422278,0.940169707829381,0.9319882865525216,0.9453106594025088,0.9420452767407084,0.9325176519055876,0.9213321395364542,0.9142075763496048,0.963345300873364,0.8443294005637633,0.8430032619695361,0.9714576352344628,0.9656873530435226,0.979454829153575,0.9795982356293654,0.00318,2.17e-05,4.4390945,2.54796,1.1664518,NADH:ubiquinone oxidoreductase subunit A1
UNG,202330_s_at,0.8961040797491047,0.6962585467006107,0.8240559782409367,0.7321788074373556,0.7905877600821057,0.736906969334292,0.7988475094709073,0.6611966035045399,0.6895756877269773,0.5665929550138435,0.7863528521643026,0.7385391589479267,0.7691070058441651,0.7784261007371218,0.8426615783832042,0.679313327669349,0.6948161036870317,0.6448685812637637,0.8041393315104896,0.6816932921884248,0.6537973327536447,0.7232501386092977,0.7347163336958331,0.7621759880045927,0.7643237243974932,0.7142857142857142,0.6575999476984942,0.6261235127921614,0.7923990529216162,0.651827126576545,0.6771474802329028,0.6911200725504489,0.8124232537667809,0.8724917590864664,0.6364588359961517,0.7723399722614935,0.8571467626604664,0.7204376221444861,0.8038319199470876,0.73563492271861,0.8646836774739279,0.7052159795972278,0.8430680247908191,0.8541200858606233,0.6116216615034292,0.5628403037028096,0.7042847430203836,0.7281778404672458,0.4801005643060503,0.7226463796484358,0.7030023792753721,0.624923691637627,0.7507853011795439,0.736790221365706,0.6596097008175701,0.7308014237937944,0.6847572955864715,0.6590586530042031,0.7646165188868456,0.7157543094603932,0.8155560690250284,0.6792185758906069,0.8011343904116022,0.6983365729001665,0.4784260746165252,0.7434015380876806,0.7748388691801094,0.7819287769691446,0.7941045782302354,0.7968576370878322,0.8046898389766699,0.736298714911604,0.7346113748909571,0.7191519177082829,0.8746054385765768,0.7851910823567806,0.6326683071883707,0.7318491282589583,0.6662584785542719,0.4340487802019481,0.7604649782632221,0.7813487603701533,0.8628642845565728,0.785444088394546,0.7514080748597036,0.5389200450093689,0.6902890705984517,0.81406659313181,0.7409405036083648,0.7466912861089533,0.7502708459663991,0.780145743104876,0.7833069210437785,0.8086678581410299,0.6196795082991292,0.755771718973526,0.7151761770479025,0.5275155424733147,0.7458666445116212,0.6851768998065328,0.7275845585742204,0.8304778884022078,0.5063264056815737,0.3195790295647869,0.8895594149488918,0.8904385990002648,0.9016414908443068,0.8906361015499878,0.00385,3.16e-05,4.3428635,2.204203,1.3139927,uracil DNA glycosylase
